time_s,raw_ch1,raw_ch2,raw_ch3,raw_ch4,raw_ch5,raw_ch6,raw_ch7,raw_ch8
28.707031,54,2179,2179,116,5,-26,-22,-21
28.710938,54,2179,2179,116,5,-26,-22,-21
28.714844,54,2179,2179,117,5,-26,-22,-21
28.718750,54,2179,2179,118,5,-26,-22,-21
28.722656,54,2179,2179,119,5,-26,-22,-21
28.726562,54,2179,2179,119,5,-26,-22,-21
28.730469,54,2179,2179,120,5,-26,-22,-21
28.734375,54,2179,2179,120,6,-26,-22,-20
28.738281,54,2179,2179,120,6,-26,-22,-21
28.742188,54,2179,2179,120,5,-26,-21,-21
28.746094,55,2179,2179,120,5,-26,-22,-21
28.750000,54,2179,2179,120,6,-31,-22,-21
28.753906,54,2179,2179,121,6,-26,-22,-21
28.757812,54,2179,2179,122,5,-26,-22,-21
28.761719,54,2179,2179,123,6,-26,-22,-21
28.765625,54,2179,2179,124,5,-26,-22,-20
28.769531,54,2179,2179,125,6,-26,-22,-21
28.773438,54,2179,2179,126,6,-26,-22,-20
28.777344,54,2179,2179,126,5,-26,-22,-21
28.781250,53,2179,2179,126,5,-26,-22,-21
28.785156,53,2179,2179,126,6,-26,-22,-21
28.789062,53,2179,2179,126,5,-26,-22,-21
28.792969,53,2179,2179,126,5,-26,-22,-21
28.796875,53,2179,2179,127,5,-26,-22,-20
28.800781,52,2179,2179,128,5,-26,-22,-20
28.804688,52,2179,2179,128,6,-26,-22,-20
28.808594,53,2179,2179,128,5,-26,-22,-20
28.812500,52,2179,2179,129,5,-26,-22,-20
28.816406,52,2179,2179,129,6,-26,-22,-20
28.820312,52,2179,2179,130,6,-26,-22,-20
28.824219,52,2179,2179,129,6,-26,-22,-20
28.828125,52,2179,2179,130,6,-26,-22,-21
28.832031,52,2179,2179,130,6,-26,-22,-21
28.835938,52,2179,2179,131,6,-26,-22,-21
28.839844,52,2179,2179,132,6,-26,-22,-21
28.843750,52,2179,2179,132,6,-26,-22,-20
28.847656,51,2179,2179,132,6,-26,-22,-20
28.851562,51,2179,2179,132,6,-26,-22,-21
28.855469,51,2179,2179,132,6,-26,-22,-21
28.859375,51,2179,2179,132,6,-26,-22,-21
28.863281,51,2179,2179,133,6,-26,-22,-21
28.867188,51,2179,2179,133,6,-26,-22,-21
28.871094,51,2179,2179,134,6,-26,-22,-21
28.875000,51,2179,2179,135,6,-25,-22,-21
28.878906,51,2179,2179,135,6,-26,-22,-21
28.882812,51,2179,2179,136,6,-26,-22,-21
28.886719,50,2179,2179,136,6,-26,-22,-20
28.890625,51,2179,2179,136,6,-26,-22,-21
28.894531,51,2179,2179,136,6,-26,-22,-21
28.898438,50,2179,2179,135,6,-26,-22,-21
28.902344,50,2179,2179,136,6,-26,-22,-20
28.906250,50,2179,2179,136,6,-26,-22,-21
28.910156,50,2179,2179,136,6,-26,-22,-20
28.914062,50,2179,2179,136,6,-26,-22,-20
28.917969,50,2179,2179,136,6,-26,-22,-20
